LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
8000,Hilo,HI,96720,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/15/2020,Central Pacific Bank,HI-02
8000,KEAAU,HI,96749,813110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,CU Hawaii FCU,HI-02
8000,HILO,HI,96720,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/14/2020,Bank of Hawaii,HI-02
8000,KANEOHE,HI,96744,812113,Corporation,Unanswered,Unanswered,Unanswered,,1,04/07/2020,"American Savings Bank, FSB",HI-02
8000,KIHEI,HI,96753,339999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,40,04/07/2020,Central Pacific Bank,HI-02
8000,Honolulu,HI,96825,485310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
8000,KOLOA,HI,96756,236117,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,Gather FCU,HI-02
8000,KAPAA,HI,96746,711130,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/01/2020,Gather FCU,HI-02
8000,Honolulu,HI,96826,541430,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/19/2020,Central Pacific Bank,HI-01
8000,KALAHEO,HI,96741,561510,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/01/2020,Continental Bank,HI-02
8000,Mililani,HI,96789,236118,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1,05/19/2020,"American Savings Bank, FSB",HI-01
8000,Honolulu,HI,96816,541990,Corporation,Unanswered,Male Owned,Non-Veteran,,0,05/02/2020,Central Pacific Bank,HI-01
8000,Kihei,HI,96753,321999,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/21/2020,First Hawaiian Bank,HI-02
8000,KANEOHE,HI,96744,624310,Corporation,Unanswered,Unanswered,Unanswered,,16,04/09/2020,First Hawaiian Bank,HI-02
7996,Princeville,HI,96722,531110,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,08/05/2020,"Kabbage, Inc.",HI-02
7993.95,Kailua kona,HI,96740,445291,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/03/2020,Celtic Bank Corporation,HI-02
7993.75,Kalaheo,HI,96741,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/27/2020,Kaua'i Government Employees' FCU,HI-02
7992.5,Kaneohe,HI,96744,812199,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-02
7985,PAIA,HI,96779,541620,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/26/2020,Bank of Hawaii,HI-02
7981,KAILUA KONA,HI,96740,722410,Corporation,Unanswered,Unanswered,Unanswered,,2,06/02/2020,First Hawaiian Bank,HI-02
7975,Honolulu,HI,96818,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,07/30/2020,"Fundbox, Inc.",HI-01
7972.83,Kapaa,HI,96746,453220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,Celtic Bank Corporation,HI-02
7970.85,Kailua Kona,HI,96740,448120,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,,3,04/30/2020,Celtic Bank Corporation,HI-02
7965,MAKAWAO,HI,96768,454210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,06/15/2020,First Hawaiian Bank,HI-02
7962.5,Honolulu,HI,96816,922130,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,05/19/2020,First Hawaiian Bank,HI-01
7960,Honolulu,HI,96826,541921,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/01/2020,WebBank,HI-01
7959,Princeville,HI,96722,561720,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/29/2020,Cross River Bank,HI-02
7952.5,KAILUA KONA,HI,96740,487210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,08/01/2020,Hawaii Community FCU,HI-02
7945,HONOLULU,HI,96826,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,First Hawaiian Bank,HI-01
7940,KIHEI,HI,96753,541921,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/04/2020,Bank of Hawaii,HI-02
7940,LAHAINA,HI,96761,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-02
7937,HONOLULU,HI,96817,541213,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
7935,Haiku,HI,96708,721199,Corporation,Unanswered,Unanswered,Unanswered,,3,05/03/2020,"Kabbage, Inc.",HI-02
7935,Honolulu,HI,96825,448120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
7932,Honolulu,HI,96825,236118,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"Kabbage, Inc.",HI-01
7925,HAIKU,HI,96708,541310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/25/2020,Bank of Hawaii,HI-02
7925,papaikou,HI,96781,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/29/2020,WebBank,HI-02
7925,Honolulu,HI,96813,531210,Corporation,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
7917,HAIKU,HI,96708,621399,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Bank of Hawaii,HI-02
7912,AIEA,HI,96701,451120,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,1,04/30/2020,HawaiiUSA FCU,HI-01
7912,WAILUKU,HI,96793,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/12/2020,Bank of Hawaii,HI-02
7912,Makawao,HI,96788,448140,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/30/2020,Bank of Hawaii,HI-02
7910,KANEOHE,HI,96744,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
7905,HONOLULU,HI,96819,722513,Corporation,Unanswered,Unanswered,Unanswered,,0,05/06/2020,Central Pacific Bank,HI-01
7903.72,HAIKU,HI,96708,424930,Corporation,Unanswered,Unanswered,Unanswered,,2,05/01/2020,First Hawaiian Bank,HI-02
7902,KAPOLEI,HI,96707,812199,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,,1,04/27/2020,Bank of Hawaii,HI-02
7900,HONOLULU,HI,96819,722513,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Central Pacific Bank,HI-01
7900,HONOLULU,HI,96817,722511,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,2,06/10/2020,"American Savings Bank, FSB",HI-01
7900,HONOLULU,HI,96817,424990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
7900,WAILUKU,HI,96793,561740,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,2,04/10/2020,"American Savings Bank, FSB",HI-02
7900,HONOLULU,HI,96816,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/10/2020,"American Savings Bank, FSB",HI-01
7900,HAIKU,HI,96708,238910,Partnership,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-02
7900,KAILUA KONA,HI,96740,722410,Corporation,Unanswered,Unanswered,Unanswered,,2,05/06/2020,"American Savings Bank, FSB",HI-02
7900,Honolulu,HI,96817,541618,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,2,05/07/2020,Hawaii National Bank,HI-01
7900,KAUNAKAKAI,HI,96748,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-02
7900,KALAHEO,HI,96741,453110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/13/2020,"American Savings Bank, FSB",HI-02
7900,KAILUA KONA,HI,96740,541430,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/13/2020,"American Savings Bank, FSB",HI-02
7900,Honolulu,HI,96815,531210,Corporation,Unanswered,Male Owned,Non-Veteran,,1,04/27/2020,First Hawaiian Bank,HI-01
7900,Kapaa,HI,96746,541219,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/14/2020,Central Pacific Bank,HI-02
7900,Mililani,HI,96789,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/15/2020,Central Pacific Bank,HI-01
7900,Honolulu,HI,96815,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/04/2020,Central Pacific Bank,HI-01
7900,Kihei,HI,96753,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-02
7900,Honolulu,HI,96814,812112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/17/2020,Central Pacific Bank,HI-01
7900,KAILUA KONA,HI,96740,621610,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/01/2020,"American Savings Bank, FSB",HI-02
7900,HONOLULU,HI,96821,238390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
7900,MILILANI,HI,96789,812990,Corporation,Unanswered,Unanswered,Unanswered,,4,05/18/2020,"American Savings Bank, FSB",HI-01
7900,LIHUE,HI,96766,624410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/02/2020,Gather FCU,HI-02
7900,KAPAA,HI,96746,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-02
7900,HONOLULU,HI,96813,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/02/2020,"American Savings Bank, FSB",HI-01
7899.8,Lahaina,HI,96761,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,07/22/2020,"Fundbox, Inc.",HI-02
7898,KIHEI,HI,96753,111422,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/28/2020,"Farm Bureau Bank, FSB",HI-02
7897,HONOLULU,HI,96817,485999,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Bank of Hawaii,HI-01
7893,MILILANI,HI,96789,541219,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/16/2020,Central Pacific Bank,HI-01
7891,WAILUKU,HI,96793,541513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-02
7889,HAIKU,HI,96708,541430,Corporation,Unanswered,Male Owned,Non-Veteran,,1,04/30/2020,"Bank of America, National Association",HI-02
7886,Honoululu,HI,96813,711190,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2,05/06/2020,"Kabbage, Inc.",HI-01
7880,HONOLULU,HI,96813,524210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
7880,Kailua,HI,96734,812112,Corporation,Unanswered,Unanswered,Unanswered,,3,06/05/2020,First Hawaiian Bank,HI-02
7875,WAIANAE,HI,96792,722513,Corporation,Unanswered,Unanswered,Unanswered,,3,05/21/2020,Bank of Hawaii,HI-02
7875,Honolulu,HI,96815,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/29/2020,Cross River Bank,HI-01
7875,HONOLULU,HI,96826,812921,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/28/2020,Central Pacific Bank,HI-01
7874.71,WAILUKU,HI,96793,812112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/07/2020,Celtic Bank Corporation,HI-02
7870,HONOLULU,HI,96816,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
7869.1,KEKAHA,HI,96752,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,06/30/2020,Gather FCU,HI-02
7862,Papaaloa,HI,96780,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,07/28/2020,Cross River Bank,HI-02
7860,HILO,HI,96720,524298,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/26/2020,CU Hawaii FCU,HI-02
7857,HONOLULU,HI,96814,448190,Corporation,Unanswered,Unanswered,Unanswered,,1,04/27/2020,Bank of Hawaii,HI-01
7852.55,Wailuku,HI,96793,442299,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/06/2020,Celtic Bank Corporation,HI-02
7852,aiea,HI,96701,711510,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,07/15/2020,"Kabbage, Inc.",HI-01
7850,Kailua Kona,HI,96740,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/01/2020,Celtic Bank Corporation,HI-02
7842.5,WAIANAE,HI,96792,111219,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,First Hawaiian Bank,HI-02
7840,Honolulu,HI,96826,923110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/30/2020,First Hawaiian Bank,HI-01
7836,Honolulu,HI,96817,541840,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-01
7835,HAIKU,HI,96708,561920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/14/2020,Bank of Hawaii,HI-02
7828.62,Kahului,HI,96732,448120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/14/2020,Celtic Bank Corporation,HI-02
7825,HONOLULU,HI,96825,531210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
7824,Honolulu,HI,96815,,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/03/2020,Cross River Bank,HI-01
7823,Hilo,HI,96720,453220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/28/2020,"Kabbage, Inc.",HI-02
7817,Honolulu,HI,96813,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/08/2020,WebBank,HI-01
7808,Honolulu,HI,96813,541370,Corporation,Unanswered,Unanswered,Unanswered,,0,05/04/2020,Central Pacific Bank,HI-01
7805,Kahului,HI,96732,311991,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,07/29/2020,"Fundbox, Inc.",HI-02
7800,Honolulu,HI,96815,531210,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,1,05/05/2020,Hawaii National Bank,HI-01
7800,PEARL CITY,HI,96782,541810,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
7800,AIEA,HI,96701,511210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
7800,Honolulu,HI,96816,713940,Limited  Liability Company(LLC),Asian,Male Owned,Veteran,,5,05/07/2020,Hawaii National Bank,HI-01
7800,HONOLULU,HI,96826,812112,Corporation,Unanswered,Unanswered,Unanswered,,1,04/11/2020,Central Pacific Bank,HI-01
7800,Honolulu,HI,96819,238210,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,1,04/29/2020,Hawaii National Bank,HI-01
7800,KANEOHE,HI,96744,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/04/2020,Central Pacific Bank,HI-02
7800,HIlo,HI,96720,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-02
7800,KAPOLEI,HI,96707,812113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/06/2020,"American Savings Bank, FSB",HI-02
7800,Hilo,HI,96720,442299,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,0,04/30/2020,Central Pacific Bank,HI-02
7800,Kurtistown,HI,96760,611710,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/13/2020,Central Pacific Bank,HI-02
7800,WAHIAWA,HI,96786,561720,Corporation,Unanswered,Unanswered,Unanswered,,2,04/06/2020,"American Savings Bank, FSB",HI-02
7800,Princeville,HI,96722,452319,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-02
7800,KAILUA KONA,HI,96740,423920,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,06/17/2020,BancFirst,HI-02
7800,Kahului,HI,96732,453998,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,,1,04/15/2020,"Readycap Lending, LLC",HI-02
7800,HONOLULU,HI,96815,485991,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/09/2020,Central Pacific Bank,HI-01
7800,Honolulu,HI,96816,561510,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/19/2020,Central Pacific Bank,HI-01
7800,HONOLULU,HI,96821,999990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,05/02/2020,"American Savings Bank, FSB",HI-01
7797,HONOLULU,HI,96822,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
7796,Honolulu,HI,96826,423990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,06/28/2020,Cross River Bank,HI-01
7792.5,Kamuela,HI,96743,561612,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,4,05/15/2020,First Hawaiian Bank,HI-02
7792,Honolulu,HI,96813,541110,Corporation,Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-01
7790,KAILUA,HI,96734,811420,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/20/2020,Bank of Hawaii,HI-02
7789.77,HONOMU,HI,96728,442110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Celtic Bank Corporation,HI-02
7784.62,Kapolei,HI,96707,812921,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/05/2020,Celtic Bank Corporation,HI-02
7776,Lahaina,HI,96761,236118,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/04/2020,"Kabbage, Inc.",HI-02
7775,KAMUELA,HI,96743,236220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/05/2020,Bank of Hawaii,HI-02
7775,Kaneohe,HI,96744,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/29/2020,First Hawaiian Bank,HI-02
7767.5,HONOLULU,HI,96813,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/30/2020,First Hawaiian Bank,HI-01
7755,PEARL CITY,HI,96782,541512,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Bank of Hawaii,HI-01
7755,Honokaa,HI,96727,541921,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/05/2020,First Hawaiian Bank,HI-02
7755,HONOLULU,HI,96816,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/12/2020,Bank of Hawaii,HI-01
7754.84,Kailua kona,HI,96740,487990,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,05/29/2020,Celtic Bank Corporation,HI-02
7752,PRINCEVILLE,HI,96722,561740,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/03/2020,Cross River Bank,HI-02
7750,Honaunau,HI,96726,111998,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/28/2020,Hawaii First FCU,HI-02
7748,Kapaa,HI,96746,453220,Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,Cross River Bank,HI-02
7747,lahiana,HI,96761,487210,Corporation,Unanswered,Unanswered,Unanswered,,1,06/15/2020,"Kabbage, Inc.",HI-02
7743,HONOLULU,HI,96825,621310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/21/2020,First Hawaiian Bank,HI-01
7740.63,Honolulu,HI,96814,812112,Corporation,Unanswered,Unanswered,Unanswered,,1,05/26/2020,Celtic Bank Corporation,HI-01
7737,KIHEI,HI,96753,238330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,06/24/2020,Bank of Hawaii,HI-02
7730,HONOLULU,HI,96826,811412,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
7726.67,Honolulu,HI,96818,722310,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,0,06/04/2020,Celtic Bank Corporation,HI-01
7725,HONOLULU,HI,96825,523930,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
7722,MAKAWAO,HI,96768,511199,Corporation,Unanswered,Unanswered,Unanswered,,2,05/22/2020,Bank of Hawaii,HI-02
7720.59,Hawi,HI,96719,621310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/07/2020,Celtic Bank Corporation,HI-02
7720,Haiku,HI,96708,311340,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,06/22/2020,"Kabbage, Inc.",HI-02
7718,HONOLULU,HI,96821,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,Cross River Bank,HI-01
7715,KIHEI,HI,96753,531311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/15/2020,Bank of Hawaii,HI-02
7709,Honolulu,HI,96814,523930,Partnership,Unanswered,Unanswered,Unanswered,,2,05/02/2020,First Hawaiian Bank,HI-01
7705,KAMUELA,HI,96743,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,07/17/2020,Hawaii Community FCU,HI-02
7705,Kailua,HI,96734,621112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/16/2020,First Hawaiian Bank,HI-02
7702,KAILUA-KONA,HI,96740,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/13/2020,Bank of Hawaii,HI-02
7700,HONOLULU,HI,96825,531390,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/21/2020,"American Savings Bank, FSB",HI-01
7700,AIEA,HI,96701,446120,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/29/2020,Central Pacific Bank,HI-01
7700,WAILUKU,HI,96793,524210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/29/2020,Central Pacific Bank,HI-02
7700,HONOLULU,HI,96821,453220,Professional Association,Unanswered,Unanswered,Unanswered,,4,04/29/2020,"American Savings Bank, FSB",HI-01
7700,HONOLULU,HI,96816,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
7700,Kilauea,HI,96754,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,2,04/16/2020,"Readycap Lending, LLC",HI-02
7700,ELEELE,HI,96705,812113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,First Hawaiian Bank,HI-02
7700,HANALEI,HI,96714,561730,Corporation,Unanswered,Unanswered,Unanswered,,1,04/11/2020,First Hawaiian Bank,HI-02
7700,HONOLULU,HI,96825,541340,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/11/2020,Central Pacific Bank,HI-01
7700,Honolulu,HI,96822,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-01
7700,HONOLULU,HI,96815,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/12/2020,Central Pacific Bank,HI-01
7700,Wailuku,HI,96793,238310,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,3,05/27/2020,Cross River Bank,HI-02
7700,HONOLULU,HI,96815,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,05/08/2020,"American Savings Bank, FSB",HI-01
7700,LAHAINA,HI,96761,721191,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Bank of Hawaii,HI-02
7700,Haiku,HI,96708,541199,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/30/2020,"American Savings Bank, FSB",HI-02
7700,HONOLULU,HI,96819,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/05/2020,Central Pacific Bank,HI-01
7700,WAIPAHU,HI,96797,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/06/2020,"American Savings Bank, FSB",HI-01
7700,Honolulu,HI,96822,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/12/2020,Central Pacific Bank,HI-01
7700,HILO,HI,96720,561990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/13/2020,"American Savings Bank, FSB",HI-02
7700,AIEA,HI,96701,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/06/2020,"American Savings Bank, FSB",HI-01
7700,Honolulu,HI,96819,485310,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1,05/15/2020,Hawaii National Bank,HI-01
7700,LAHAINA,HI,96761,622310,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1,04/07/2020,"American Savings Bank, FSB",HI-02
7700,HONOLULU,HI,96822,711320,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1,04/07/2020,Central Pacific Bank,HI-01
7700,HONOLULU,HI,96819,524210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Central Pacific Bank,HI-01
7700,KAPAA,HI,96746,811121,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,"American Savings Bank, FSB",HI-02
7700,HONOLULU,HI,96814,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/09/2020,Central Pacific Bank,HI-01
7700,WAHIAWA,HI,96786,238310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/28/2020,"American Savings Bank, FSB",HI-02
7700,Honolulu,HI,96817,424330,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/19/2020,Central Pacific Bank,HI-01
7700,HONOLULU,HI,96814,621111,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,1,05/01/2020,Hawaii National Bank,HI-01
7700,Honolulu,HI,96817,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-01
7700,Honolulu,HI,96816,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/02/2020,Central Pacific Bank,HI-01
7700,HALEIWA,HI,96712,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,07/08/2020,"American Savings Bank, FSB",HI-02
7695,HONOLULU,HI,96815,541613,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/03/2020,Bank of Hawaii,HI-01
7692,KILAUEA,HI,96754,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/27/2020,Bank of Hawaii,HI-02
7687,HONOLULU,HI,96815,711510,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,05/11/2020,Bank of Hawaii,HI-01
7686.25,honolulu,HI,96816,811490,Corporation,Unanswered,Unanswered,Unanswered,,1,04/30/2020,Celtic Bank Corporation,HI-01
7684.72,Hilo,HI,96720,541810,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,08/06/2020,Cross River Bank,HI-02
7684,Kapolei,HI,96707,561611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/04/2020,Central Pacific Bank,HI-02
